site load A HTMLParse A PostParse A download A comp A block A dep_D2E A dep_E2D_html A dep_E2D_css A dep_E2D_js A dep_RFB A dep_HOL_css A dep_HOL_js A block_js A domain_cp A bytes A
searchengineland.com_smb-websites-matter-anymore-yp-doubles-yes-new-pro-seo-product-276727 9.17580100000032 3.25100600000223 7.24827600000026 0.487968000001274 1.9275250000000599 2.76303800000096 0.0 2.12449599999672 9.17580100000032 1.12651000000551 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5236011 628069 
searchengineland.com_smx-advanced-almost-sold-less-100-tickets-left-276468 13.6067889999999 2.1407020000006 9.92658899999969 0.560412999999244 3.68020000000024 1.5802890000013599 0.0 0.47037900000214 13.606788999999901 1.6703229999984601 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6339843 36976 
searchengineland.com_smx-west-just-days-away-reserve-seat-now-271166 7.83167700000013 2.88565100000051 6.36555700000008 0.579487999999401 1.4661200000000498 2.30616300000111 4.13353399999961 0.0 3.69814300000052 2.88565100000051 0.0 0.0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 2 0 3222901 508933 
searchengineland.com_solve-mystery-customers-really-want-276259 10.237839999998 2.80729200000133 8.86164599999756 0.531241000000591 1.3761940000003998 2.27605100000073 2.15019799999572 1.7423810000000302 5.83511300000464 1.0649110000013 2.2525289999975997 0.0 2 1 2 0 0 0 0 0 1 0 0 0 1 0 2.2525289999975997 0.0 2 2 4933965 381357 
searchengineland.com_study-yelp-drives-higher-conversions-google-facebook-275517 16.321437999999 2.46874399999797 7.61693799999921 0.571435999998357 8.70449999999983 1.89730799999961 0.0 1.38862700000391 16.321437999999 1.08011699999406 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5461187 608216 
searchengineland.com_survey-43-percent-marketers-say-75-percent-content-not-consumed-277626 9.26228600000104 2.24249000000054 8.22096800000145 0.491588000000775 1.04131799999959 1.75090199999977 0.0 1.0916610000021998 9.26228600000104 1.1508289999983399 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5311398 314702 
searchengineland.com_susan-la-flesche-picotte-google-doodle-pays-homage-1st-american-indian-earn-medical-degree-277263 14.1443429999999 2.12555500000053 10.4453250000006 0.600287000000208 3.6990179999993402 1.52526800000032 0.0 1.02080999999999 14.144342999999902 1.1047450000005399 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3393914 536361 
searchengineland.com_take-deep-dive-search-social-attend-workshop-smx-advanced-273835 13.3915940000006 2.96201599999767 9.53923199999917 0.538368999998056 3.85236200000145 2.42364699999962 0.0 0.0 13.3915940000006 2.96201599999767 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 5644628 635463 
searchengineland.com_the-4-cs-a-recipe-for-precise-remarketing-campaigns-244386 9.59040499999901 2.25498800000059 8.83727499999804 0.65102399999887 0.753130000000965 1.6039640000017201 0.0 1.0935120000031 9.59040499999901 1.16147599999749 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 2940876 149245 
searchengineland.com_three-important-data-segmentations-google-paid-search-analysis-253761 13.1584750000002 2.825713000002 10.8102729999991 0.643457999998645 2.3482020000010397 2.18225500000335 0.0 0.0 13.1584750000002 2.825713000002 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 4690045 681586 
searchengineland.com_three-well-meaning-paid-search-optimizations-might-kill-performance-266550 15.0406330000005 3.1618669999998 13.3785869999992 0.523934999999256 1.66204600000128 2.63793200000055 0.0 2.0420609999992 15.0406330000005 1.1198060000006 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5625472 565621 
searchengineland.com_time-consider-local-marketing-automation-software-275283 13.0287450000005 2.70061999999962 12.0547020000004 0.521627000001899 0.974043000000165 2.17899299999772 0.0 1.4209019999980201 13.0287450000005 1.2797180000016002 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 6206924 546737 
searchengineland.com_tis-season-6-ways-prepare-holiday-season-262623 13.6336040000024 2.80354299999999 9.33709400000225 0.500615000000835 4.29651000000013 2.30292799999916 0.0 1.70309899999847 13.6336040000024 1.1004440000015199 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5921299 619982 
searchengineland.com_top-10-agency-considerations-marketing-automation-275832 9.80633999999918 2.73266299999887 2.29910100000052 0.501247999998668 7.50723899999866 2.2314150000002 0.695105000002519 0.0 9.11123499999666 2.73266299999887 0.0 0.0 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0.0 0.0 2 0 3255779 571251 
searchengineland.com_true-marketing-automation-predicting-customers-next-move-not-reacting-moment-267817 9.42659400000048 2.52599300000111 7.23595300000125 0.497026000000915 2.1906409999992302 2.02896700000019 0.662448000000946 1.36028199999964 8.76414599999953 1.1657110000014699 0.0 0.0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 2 1 3999917 594199 
searchengineland.com_two-major-changes-potentially-coming-eus-right-forgotten-global-implications-275047 13.4746890000006 1.83359599999994 10.0976100000007 0.460244999999759 3.37707899999987 1.37335100000018 0.0 0.828798000000001 13.4746890000006 1.00479799999994 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4216366 85628 
searchengineland.com_using-amp-known-bug-probably-screwing-google-analytics-270466 13.4657710000001 2.43038100000194 10.5153389999996 0.579078999999183 2.95043200000055 1.85130200000276 0.0 1.3954650000014202 13.465771000000101 1.03491600000052 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 2 6217455 555555 
searchengineland.com_watch-retail-space-2017-retail-prediction-272463 9.25576799999999 3.0295129999995 6.91400900000008 0.626832999998442 2.34175899999991 2.4026800000010597 0.0 1.78370499999983 9.25576799999999 1.24580799999967 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 2 5453324 725415 
searchengineland.com_well-played-google-advertisers-finally-get-device-bidding-controls-249644 13.3313900000012 2.34374100000059 2.01284000000123 0.539447999999538 11.31855 1.80429300000105 0.907008000000171 1.23935900000106 12.424382000001 1.1043819999995301 0.0 0.0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 3 1 6045428 537557 
searchengineland.com_wsj-first-click-free-269545 14.3209520000019 2.90006999999969 11.3687460000001 0.558173999997962 2.95220600000175 2.34189600000173 0.0 0.0 14.3209520000019 2.90006999999969 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 4990384 820095 
searchengineland.com_year-review-search-engine-lands-top-10-columns-2015-237752 13.7798780000012 2.01770299999771 9.90636499999891 0.486228999998275 3.87351300000228 1.53147399999943 0.0 0.881127000000554 13.7798780000012 1.1365759999971599 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 3734934 536019 
searchengineland.com_yet-another-study-shows-significant-drops-organic-clicks-featured-snippets-276927 11.4484220000013 2.23461699999825 2.01537500000086 0.552551999997377 9.43304700000044 1.6820650000008799 0.0 1.07456999999705 11.4484220000013 1.1600470000012102 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 1857812 410602 
searchengineland.com_yext-ipo-triumph-local-seo-274548 11.7236889999986 2.15367200000037 9.18390799999906 0.489445999999589 2.5397809999994903 1.66422600000078 0.0 0.906384000001703 11.7236889999986 1.2472879999986701 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 5996020 533779 
searchengineland.com_yext-launches-app-directory-26-partners-two-way-data-exchange-276971 13.7112200000001 2.86324099999911 12.2031280000001 0.505658000001858 1.5080920000000302 2.35758299999725 0.0 0.0 13.711220000000099 2.86324099999911 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 0 5726696 548778 
searchengineland.com_you-have-to-own-your-own-back-yard-264017 13.2701799999995 3.43567599999733 7.71195399999851 0.76836899999762 5.55822600000101 2.66730699999971 0.0 2.26284200000009 13.2701799999995 1.17283399999724 0.0 0.0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0 1 4712664 1077937 
